time,status,pump,speed,elevation,flow,power,pressure,dynamic_pressure,total_pressure,power_out,calc_eff
2020-08-13 22:59:59.998,1,2,295.5303649902344,24.04966459350586,3.3586901210998534,929.1421601753235,233377.11527622546,4138.379360125097,229238.73591610036,769.9418776948245,0.8286588540439722
2020-08-13 23:59:59.998,1,2,297.0,24.04089071044922,3.4424753007385256,955.2416601753237,233463.1356540564,4347.424930263081,229115.7107237933,788.7251751778114,0.8256812993615144
2020-08-14 00:59:59.998,1,2,288.6000061035156,23.985619665527345,2.9957964977279663,832.5740400438309,234005.02071641674,3292.418573948903,230712.60214246783,691.1680054801109,0.830158006660554
2020-08-14 01:59:59.998,1,2,289.8539733886719,24.084681060791016,3.089548081187439,850.8436601753236,233033.80892865636,3501.7113373384623,229532.0975913179,709.1504516841843,0.8334673981563873
2020-08-14 02:59:59.998,1,2,282.0279541015625,24.098894146728515,2.725513783243561,777.7650800876618,232894.46184429308,2725.1297876736835,230169.3320566194,627.3296870002802,0.8065799083311557
2020-08-14 03:59:59.998,1,2,277.0425720214844,24.183975,2.383944339793396,678.5870000000001,232060.31724749997,2084.887608990512,229975.42963850946,548.248623778279,0.8079268005108835
2020-08-14 04:59:59.998,1,2,277.5289001464844,23.95390764770508,2.2828326058868407,694.2467099561692,234315.9297788287,1911.7828421742615,232404.14693665443,530.5397643703111,0.76419485575064
2020-08-14 05:59:59.998,1,2,276.5592041015625,23.67865933227539,2.1592795830711364,730.7860000000001,237014.50279806554,1710.441331130195,235304.06146693535,508.08725573926927,0.6952613429092364
2020-08-14 06:59:59.998,1,2,276.10833740234375,23.488094219970705,2.0899758729766846,670.7571699123383,238882.8298382164,1602.4075065728234,237280.42233164358,495.91035780285324,0.7393291940027478
2020-08-14 07:59:59.998,1,2,276.36419677734375,23.418763568115235,2.0794998842811583,699.4665800876619,239562.55725529869,1586.3836555055643,237976.1735997931,494.87142546244263,0.7074983130722585
2020-08-14 08:59:59.998,1,2,276.6200866699219,23.59903628540039,2.141609071547699,702.0765400438308,237795.1382968546,1682.5610116205685,236112.57728523403,505.66083742056446,0.7202360548737263
2020-08-14 09:59:59.998,1,2,276.8759765625,24.363759375,2.3725663407440187,683.8069199123383,230297.68606518747,2065.033756308331,228232.65230887913,541.4971087267793,0.7918859738889412
2020-08-14 10:59:59.998,1,2,281.0,24.39476678466797,2.725222138243103,790.8148300876618,229993.68507976536,2724.5466110552798,227269.1384687101,619.3588874943661,0.7831907849094207
2020-08-14 11:59:59.998,1,2,288.02386474609375,24.322924658203128,3.0315352944717406,840.4039199123383,230698.03534552437,3371.4419266318664,227326.5934188925,689.1485913213999,0.8200206769541059
2020-08-14 12:59:59.998,1,2,294.3623046875,24.244289923095703,3.315064708721924,918.7024199123384,231468.9812973805,4031.572236599086,227437.4090607814,753.9697282205484,0.8206898249952268
2020-08-14 13:59:59.998,1,2,289.8196716308594,24.207224743652343,3.051383867683411,856.0635800876619,231832.3735057683,3415.7345867868103,228416.6389189815,696.9868471078469,0.8141764973069812
2020-08-14 14:59:59.998,1,2,294.6260070800781,24.15637435913086,3.3065018778030395,923.9223398246766,232330.91779467074,4010.771987076245,228320.1458075945,754.9409908530749,0.8171043802191562
